"","BirdID","birthyear","occasionyear","age_year","newlifespan","FPID","newstat","prate","Observer","SexEstimate","new_bug","BroodSize","nr_helpers","WatchType"
"4601",5559,2010,2012,2,3350,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4602",5559,2010,2013,3,3350,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4603",5559,2010,2014,4,3350,125,"Dom",0.05,"MB","1",4.45790002828571,1,2,"F"
"4604",5559,2010,2015,5,3350,142,"Dom",0.116666666666667,"KLB","1",4.85534727157143,1,0,"F"
"4605",5559,2010,2015,5,3350,142,"Dom",0.183333333333333,"KLB","1",4.85534727157143,1,0,"F"
"4606",5559,2010,2016,6,3350,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"4607",5559,2010,2017,7,3350,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4608",5559,2010,2018,8,3350,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"4609",5559,2010,2019,9,3350,173,"Sub",NA,NA,"1",4.91754018114599,NA,NA,NA
"4610",5574,2010,2010,0,402,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4611",5574,2010,2011,1,402,105,"Help",0.15,"MH","0",9.22112790171429,1,1,"F"
"4612",5575,2010,2010,0,2029,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4613",5575,2010,2011,1,2029,105,"Dom",NA,NA,"0",9.22112790135102,NA,NA,NA
"4614",5575,2010,2012,2,2029,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4615",5575,2010,2013,3,2029,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4616",5575,2010,2014,4,2029,125,"Dom",0.233333333333333,"MB","0",4.45790002828571,1,1,"F"
"4617",5575,2010,2015,5,2029,142,"Dom",NA,NA,"0",4.85534727125805,NA,NA,NA
"4618",5575,2010,2016,6,2029,159,"Sub",NA,NA,"0",4.21428620244736,NA,NA,NA
"4619",5582,2010,2010,0,1580,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4620",5582,2010,2011,1,1580,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"4621",5582,2010,2012,2,1580,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4622",5582,2010,2013,3,1580,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4623",5582,2010,2014,4,1580,125,"Dom",0.116666666666667,"MB","1",4.45790002828571,1,1,"F"
"4624",5583,2010,2010,0,3241,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4625",5583,2010,2011,1,3241,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"4626",5583,2010,2012,2,3241,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4627",5583,2010,2013,3,3241,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4628",5583,2010,2014,4,3241,125,"Dom",0.128571428571429,"MB","1",4.45790002828571,1,2,"F"
"4629",5583,2010,2014,4,3241,125,"Dom",0.183333333333333,"MB","1",4.45790002828571,1,2,"FI"
"4630",5583,2010,2015,5,3241,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4631",5583,2010,2016,6,3241,159,"Dom",0.0666666666666667,"SRP","1",4.21428620221429,1,1,"FI"
"4632",5583,2010,2016,6,3241,159,"Dom",0.0333333333333333,"SRP","1",4.21428620221429,1,1,"F"
"4633",5583,2010,2017,7,3241,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4634",5583,2010,2018,8,3241,167,"Dom",0.0166666666666667,"CD","1",3.42862364764286,1,2,"F"
"4635",5583,2010,2018,8,3241,167,"Dom",0.0333333333333333,"CD","1",3.42862364764286,1,1,"F"
"4636",5583,2010,2018,8,3241,167,"Dom",0.0166666666666667,"CD","1",3.42862364764286,1,2,"F"
"4637",5583,2010,2019,9,3241,173,"Sub",NA,NA,"1",4.91754018114599,NA,NA,NA
"4638",5588,2010,2010,0,2150,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4639",5588,2010,2011,1,2150,105,"Sub",NA,NA,"1",9.22112790135102,NA,NA,NA
"4640",5588,2010,2012,2,2150,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4641",5588,2010,2013,3,2150,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4642",5588,2010,2014,4,2150,125,"Dom",NA,NA,"1",4.45790002850407,NA,NA,NA
"4643",5588,2010,2015,5,2150,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4644",5588,2010,2016,6,2150,159,"Dom",0.2,"SRP","1",4.21428620221429,1,1,"FI"
"4645",5588,2010,2016,6,2150,159,"Dom",0.183333333333333,"SRP","1",4.21428620221429,1,1,"F"
"4646",5589,2010,2010,0,2516,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4647",5589,2010,2011,1,2516,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4648",5589,2010,2012,2,2516,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4649",5589,2010,2013,3,2516,122,"Dom",0.45,"HE","0",3.25588827135714,1,0,"FL"
"4650",5589,2010,2014,4,2516,125,"Dom",NA,NA,"0",4.45790002850407,NA,NA,NA
"4651",5589,2010,2015,5,2516,142,"Dom",0.15,"KLB","0",4.85534727157143,1,0,"F"
"4652",5589,2010,2015,5,2516,142,"Dom",0.133333333333333,"KLB","0",4.85534727157143,1,0,"F"
"4653",5589,2010,2016,6,2516,159,"Dom",NA,NA,"0",4.21428620244736,NA,NA,NA
"4654",5589,2010,2017,7,2516,164,"Dom",NA,NA,"0",11.6117696290016,NA,NA,NA
"4655",5593,2010,2010,0,692,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4656",5593,2010,2011,1,692,105,"Help",0.0666666666666667,"MH","0",9.22112790171429,1,2,"F"
"4657",5593,2010,2012,2,692,116,"Sub",NA,NA,"0",4.47840260394996,NA,NA,NA
"4658",5595,2011,2011,0,2930,105,"Help",0.0666666666666667,"MH","1",9.22112790171429,1,2,"FI"
"4659",5595,2011,2012,1,2930,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4660",5595,2011,2013,2,2930,122,"Dom",0.166666666666667,"HE","1",3.25588827135714,1,1,"FI"
"4661",5595,2011,2014,3,2930,124,"Dom",0.15,"HE","1",6.32106875521429,1,1,"F"
"4662",5595,2011,2014,3,2930,124,"Dom",0.0666666666666667,"HE","1",6.32106875521429,1,1,"FI"
"4663",5595,2011,2015,4,2930,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4664",5595,2011,2016,5,2930,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"4665",5595,2011,2017,6,2930,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4666",5595,2011,2018,7,2930,167,"Dom",0.0166666666666667,"CD","1",3.42862364764286,1,0,"FI"
"4667",5595,2011,2019,8,2930,173,"Sub",NA,NA,"1",4.91754018114599,NA,NA,NA
"4668",5596,2010,2010,0,3417,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4669",5596,2010,2011,1,3417,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4670",5596,2010,2012,2,3417,116,"Sub",NA,NA,"0",4.47840260394996,NA,NA,NA
"4671",5596,2010,2013,3,3417,122,"Sub",NA,NA,"0",3.25588827134803,NA,NA,NA
"4672",5596,2010,2014,4,3417,125,"Dom",0.0166666666666667,"MB","0",4.45790002828571,1,0,"FL"
"4673",5596,2010,2015,5,3417,142,"Help",0.1,"KLB","0",4.85534727157143,1,1,"FI"
"4674",5596,2010,2015,5,3417,142,"Help",0.133333333333333,"KLB","0",4.85534727157143,1,1,"FI"
"4675",5596,2010,2016,6,3417,159,"Help",NA,NA,"0",4.21428620244736,NA,NA,NA
"4676",5596,2010,2017,7,3417,164,"Help",NA,NA,"0",11.6117696290016,NA,NA,NA
"4677",5596,2010,2018,8,3417,167,"Help",NA,NA,"0",3.4286236474738,NA,NA,NA
"4678",5596,2010,2019,9,3417,173,"Dom",NA,NA,"0",4.91754018114599,NA,NA,NA
"4679",5597,2010,2010,0,4330,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4680",5597,2010,2011,1,4330,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4681",5597,2010,2012,2,4330,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4682",5597,2010,2013,3,4330,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4683",5597,2010,2014,4,4330,125,"Dom",0.2,"MB","0",4.45790002828571,1,1,"F"
"4684",5597,2010,2014,4,4330,125,"Dom",0.116666666666667,"MB","0",4.45790002828571,1,1,"FI"
"4685",5597,2010,2015,5,4330,142,"Dom",NA,NA,"0",4.85534727125805,NA,NA,NA
"4686",5597,2010,2016,6,4330,159,"Dom",NA,NA,"0",4.21428620244736,NA,NA,NA
"4687",5597,2010,2017,7,4330,164,"Dom",NA,NA,"0",11.6117696290016,NA,NA,NA
"4688",5597,2010,2018,8,4330,167,"Dom",NA,NA,"0",3.4286236474738,NA,NA,NA
"4689",5597,2010,2019,9,4330,173,"Sub",NA,NA,"0",4.91754018114599,NA,NA,NA
"4690",5597,2010,2020,10,4330,174,"Sub",NA,NA,"0",2.58767040275742,NA,NA,NA
"4691",5597,2010,2021,11,4330,176,"Dom",NA,NA,"0",4.46788579255577,NA,NA,NA
"4692",5597,2010,2022,12,4330,178,"Dom",NA,NA,"0",3.15933207700952,NA,NA,NA
"4693",5598,2010,2010,0,2075,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4694",5598,2010,2011,1,2075,105,"Help",NA,NA,"0",9.22112790135102,NA,NA,NA
"4695",5598,2010,2012,2,2075,116,"Help",NA,NA,"0",4.47840260394996,NA,NA,NA
"4696",5598,2010,2013,3,2075,122,"Sub",NA,NA,"0",3.25588827134803,NA,NA,NA
"4697",5598,2010,2014,4,2075,125,"Dom",0.166666666666667,"MB","0",4.45790002828571,1,1,"F"
"4698",5598,2010,2015,5,2075,142,"Dom",NA,NA,"0",4.85534727125805,NA,NA,NA
"4699",5598,2010,2016,6,2075,159,"Sub",NA,NA,"0",4.21428620244736,NA,NA,NA
"4700",5600,2011,2011,0,2563,105,"Help",0.283333333333333,"MH","0",9.22112790171429,2,1,"FI"
"4701",5600,2011,2012,1,2563,116,"Help",NA,NA,"0",4.47840260394996,NA,NA,NA
"4702",5600,2011,2013,2,2563,122,"Sub",NA,NA,"0",3.25588827134803,NA,NA,NA
"4703",5600,2011,2014,3,2563,125,"Help",NA,NA,"0",4.45790002850407,NA,NA,NA
"4704",5600,2011,2015,4,2563,142,"Help",0.0666666666666667,"KLB","0",4.85534727157143,1,1,"F"
"4705",5600,2011,2016,5,2563,159,"Help",NA,NA,"0",4.21428620244736,NA,NA,NA
"4706",5600,2011,2017,6,2563,164,"Dom",NA,NA,"0",11.6117696290016,NA,NA,NA
"4707",5600,2011,2018,7,2563,167,"Sub",NA,NA,"0",3.4286236474738,NA,NA,NA
"4708",5602,2010,2010,0,3050,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4709",5602,2010,2011,1,3050,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"4710",5602,2010,2012,2,3050,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4711",5602,2010,2013,3,3050,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4712",5602,2010,2014,4,3050,125,"Dom",0.15,"MB","1",4.45790002828571,1,1,"FI"
"4713",5602,2010,2014,4,3050,125,"Dom",0.0833333333333333,"MB","1",4.45790002828571,1,1,"F"
"4714",5602,2010,2015,5,3050,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4715",5602,2010,2016,6,3050,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"4716",5602,2010,2017,7,3050,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4717",5602,2010,2018,8,3050,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"4718",5606,2010,2010,0,1948,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4719",5606,2010,2011,1,1948,105,"Sub",NA,NA,"1",9.22112790135102,NA,NA,NA
"4720",5606,2010,2012,2,1948,116,"Sub",NA,NA,"1",4.47840260394996,NA,NA,NA
"4721",5606,2010,2013,3,1948,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4722",5606,2010,2014,4,1948,125,"Dom",0.0571428571428571,"MB","1",4.45790002828571,1,1,"FI"
"4723",5606,2010,2014,4,1948,125,"Dom",0.15,"MB","1",4.45790002828571,1,1,"F"
"4724",5606,2010,2015,5,1948,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4725",5607,2010,2010,0,1431,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4726",5607,2010,2011,1,1431,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4727",5607,2010,2012,2,1431,116,"Sub",NA,NA,"0",4.47840260394996,NA,NA,NA
"4728",5607,2010,2013,3,1431,122,"Help",0.0833333333333333,"HE","0",3.25588827135714,1,1,"FI"
"4729",5607,2010,2014,4,1431,124,"Help",0.166666666666667,"HE","0",6.32106875521429,1,1,"F"
"4730",5608,2010,2010,0,1217,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4731",5608,2010,2011,1,1217,105,"Dom",NA,NA,"0",9.22112790135102,NA,NA,NA
"4732",5608,2010,2012,2,1217,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4733",5608,2010,2013,3,1217,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4734",5608,2010,2014,4,1217,124,"Dom",0.183333333333333,"HE","0",6.32106875521429,1,0,"F"
"4735",5608,2010,2014,4,1217,124,"Dom",0.183333333333333,"HE","0",6.32106875521429,1,0,"FI"
"4736",5609,2010,2010,0,458,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4737",5609,2010,2011,1,458,105,"Help",0.266666666666667,"MH","0",9.22112790171429,1,1,"F"
"4738",5610,2010,2010,0,327,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4739",5610,2010,2011,1,327,105,"Help",0.15,"MH","0",9.22112790171429,1,1,"F"
"4740",5611,2010,2010,0,4525,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4741",5611,2010,2011,1,4525,105,"Help",NA,NA,"0",9.22112790135102,NA,NA,NA
"4742",5611,2010,2012,2,4525,116,"Help",0.05,"SAK","0",4.47840260407143,1,1,"FI"
"4743",5611,2010,2012,2,4525,116,"Help",0.166666666666667,"SAK","0",4.47840260407143,1,1,"F"
"4744",5611,2010,2013,3,4525,122,"Sub",NA,NA,"0",3.25588827134803,NA,NA,NA
"4745",5611,2010,2014,4,4525,125,"Help",0.183333333333333,"MB","0",4.45790002828571,1,2,"F"
"4746",5611,2010,2015,5,4525,142,"Dom",0.05,"KLB","0",4.85534727157143,1,0,"FI"
"4747",5611,2010,2016,6,4525,159,"Dom",NA,NA,"0",4.21428620244736,NA,NA,NA
"4748",5611,2010,2017,7,4525,164,"Dom",NA,NA,"0",11.6117696290016,NA,NA,NA
"4749",5611,2010,2018,8,4525,167,"Dom",NA,NA,"0",3.4286236474738,NA,NA,NA
"4750",5611,2010,2019,9,4525,173,"Dom",NA,NA,"0",4.91754018114599,NA,NA,NA
"4751",5611,2010,2020,10,4525,174,"Sub",NA,NA,"0",2.58767040275742,NA,NA,NA
"4752",5611,2010,2021,11,4525,176,"Dom",NA,NA,"0",4.46788579255577,NA,NA,NA
"4753",5611,2010,2022,12,4525,178,"Dom",NA,NA,"0",3.15933207700952,NA,NA,NA
"4754",5612,2010,2010,0,3978,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4755",5612,2010,2011,1,3978,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"4756",5612,2010,2012,2,3978,116,"Dom",0.2,"SAK","1",4.47840260407143,2,0,"F"
"4757",5612,2010,2012,2,3978,116,"Dom",0.166666666666667,"SAK","1",4.47840260407143,2,0,"FI"
"4758",5612,2010,2012,2,3978,116,"Dom",0.233333333333333,"SAK","1",4.47840260407143,2,0,"FL"
"4759",5612,2010,2013,3,3978,122,"Dom",0.116666666666667,"HE","1",3.25588827135714,1,0,"F"
"4760",5612,2010,2013,3,3978,122,"Dom",0.116666666666667,"HE","1",3.25588827135714,1,0,"FL"
"4761",5612,2010,2014,4,3978,125,"Dom",0.05,"MB","1",4.45790002828571,1,0,"FI"
"4762",5612,2010,2014,4,3978,125,"Dom",0.116666666666667,"MB","1",4.45790002828571,1,0,"F"
"4763",5612,2010,2014,4,3978,125,"Dom",0.0833333333333333,"MB","1",4.45790002828571,1,0,"FL"
"4764",5612,2010,2015,5,3978,142,"Dom",0.15,"KLB","1",4.85534727157143,1,1,"F"
"4765",5612,2010,2015,5,3978,142,"Dom",0.133333333333333,"KLB","1",4.85534727157143,1,1,"FI"
"4766",5612,2010,2016,6,3978,159,"Dom",0.1,"SRP","1",4.21428620221429,1,1,"F"
"4767",5612,2010,2017,7,3978,164,"Dom",0.116666666666667,"CBC","1",11.6117696285,1,1,"F"
"4768",5612,2010,2018,8,3978,167,"Dom",0.0166666666666667,"CD","1",3.42862364764286,1,1,"F"
"4769",5612,2010,2018,8,3978,167,"Dom",0.0166666666666667,"CD","1",3.42862364764286,1,1,"F"
"4770",5612,2010,2019,9,3978,173,"Sub",NA,NA,"1",4.91754018114599,NA,NA,NA
"4771",5612,2010,2020,10,3978,174,"Sub",NA,NA,"1",2.58767040275742,NA,NA,NA
"4772",5612,2010,2021,11,3978,176,"Dom",NA,NA,"1",4.46788579255577,NA,NA,NA
"4773",5613,2010,2010,0,2077,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4774",5613,2010,2011,1,2077,105,"Dom",NA,NA,"0",9.22112790135102,NA,NA,NA
"4775",5613,2010,2012,2,2077,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4776",5613,2010,2013,3,2077,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4777",5613,2010,2014,4,2077,125,"Dom",0.25,"MB","0",4.45790002828571,1,0,"F"
"4778",5613,2010,2015,5,2077,142,"Dom",0.1,"KLB","0",4.85534727157143,1,2,"FI"
"4779",5613,2010,2015,5,2077,142,"Dom",0.15,"KLB","0",4.85534727157143,1,2,"F"
"4780",5613,2010,2015,5,2077,142,"Dom",0.0833333333333333,"KLB","0",4.85534727157143,1,2,"FI"
"4781",5613,2010,2015,5,2077,142,"Dom",0.1,"KLB","0",4.85534727157143,1,2,"F"
"4782",5613,2010,2016,6,2077,159,"Sub",NA,NA,"0",4.21428620244736,NA,NA,NA
"4783",5620,2010,2010,0,1584,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4784",5620,2010,2011,1,1584,105,"Dom",0.1,"MH","1",9.22112790171429,1,1,"F"
"4785",5620,2010,2012,2,1584,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4786",5620,2010,2013,3,1584,122,"Dom",0.116666666666667,"HE","1",3.25588827135714,1,0,"FL"
"4787",5620,2010,2014,4,1584,124,"Dom",0.05,"HE","1",6.32106875521429,1,1,"F"
"4788",5620,2010,2014,4,1584,125,"Dom",0.15,"MB","1",4.45790002828571,1,2,"F"
"4789",5620,2010,2014,4,1584,125,"Dom",0.15,"MB","1",4.45790002828571,1,2,"F"
"4790",5625,2010,2010,0,1574,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4791",5625,2010,2011,1,1574,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4792",5625,2010,2012,2,1574,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4793",5625,2010,2013,3,1574,122,"Dom",0.233333333333333,"HE","0",3.25588827135714,1,0,"FL"
"4794",5625,2010,2013,3,1574,122,"Dom",0.0833333333333333,"HE","0",3.25588827135714,1,0,"F"
"4795",5625,2010,2014,4,1574,124,"Dom",0.15,"HE","0",6.32106875521429,1,1,"FI"
"4796",5625,2010,2014,4,1574,124,"Dom",0.0333333333333333,"HE","0",6.32106875521429,1,1,"FI"
"4797",5625,2010,2014,4,1574,125,"Dom",0.116666666666667,"MB","0",4.45790002828571,1,1,"F"
"4798",5625,2010,2014,4,1574,125,"Dom",0.133333333333333,"MB","0",4.45790002828571,1,1,"F"
"4799",5626,2010,2010,0,4134,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"4800",5626,2010,2011,1,4134,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"4801",5626,2010,2012,2,4134,116,"Dom",0.183333333333333,"SAK","1",4.47840260407143,1,0,"FL"
"4802",5626,2010,2013,3,4134,122,"Dom",0.19672131147541,"HE","1",3.25588827135714,1,2,"FI"
"4803",5626,2010,2014,4,4134,125,"Dom",0.1,"MB","1",4.45790002828571,1,2,"F"
"4804",5626,2010,2014,4,4134,125,"Dom",0.05,"MB","1",4.45790002828571,1,2,"F"
"4805",5626,2010,2014,4,4134,125,"Dom",0.0666666666666667,"MB","1",4.45790002828571,1,2,"FL"
"4806",5626,2010,2015,5,4134,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4807",5626,2010,2016,6,4134,159,"Dom",0.116666666666667,"SRP","1",4.21428620221429,1,0,"FI"
"4808",5626,2010,2017,7,4134,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4809",5626,2010,2018,8,4134,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"4810",5626,2010,2019,9,4134,173,"Dom",0.166666666666667,"CBC","1",4.917540181,1,0,"F"
"4811",5626,2010,2020,10,4134,174,"Dom",NA,NA,"1",2.58767040275742,NA,NA,NA
"4812",5626,2010,2021,11,4134,176,"Dom",NA,NA,"1",4.46788579255577,NA,NA,NA
"4813",5630,2011,2011,0,3835,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4814",5630,2011,2012,1,3835,116,"Sub",NA,NA,"0",4.47840260394996,NA,NA,NA
"4815",5630,2011,2013,2,3835,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4816",5630,2011,2014,3,3835,125,"Dom",0.283333333333333,"MB","0",4.45790002828571,1,0,"F"
"4817",5630,2011,2014,3,3835,125,"Dom",0.2,"MB","0",4.45790002828571,1,0,"FL"
"4818",5630,2011,2015,4,3835,142,"Dom",NA,NA,"0",4.85534727125805,NA,NA,NA
"4819",5630,2011,2016,5,3835,159,"Dom",NA,NA,"0",4.21428620244736,NA,NA,NA
"4820",5630,2011,2017,6,3835,164,"Dom",0.1,"CBC","0",11.6117696285,1,0,"F"
"4821",5630,2011,2018,7,3835,167,"Dom",0.133333333333333,"CD","0",3.42862364764286,1,1,"F"
"4822",5630,2011,2019,8,3835,173,"Dom",NA,NA,"0",4.91754018114599,NA,NA,NA
"4823",5630,2011,2020,9,3835,174,"Dom",NA,NA,"0",2.58767040275742,NA,NA,NA
"4824",5630,2011,2021,10,3835,176,"Dom",NA,NA,"0",4.46788579255577,NA,NA,NA
"4825",5630,2011,2022,11,3835,178,"Sub",NA,NA,"0",3.15933207700952,NA,NA,NA
"4826",5634,2010,2010,0,2472,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4827",5634,2010,2011,1,2472,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"4828",5634,2010,2012,2,2472,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4829",5634,2010,2013,3,2472,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"4830",5634,2010,2014,4,2472,124,"Dom",0.116666666666667,"HE","0",6.32106875521429,1,0,"F"
"4831",5634,2010,2015,5,2472,142,"Dom",0.0333333333333333,"KLB","0",4.85534727157143,1,0,"FI"
"4832",5634,2010,2015,5,2472,142,"Dom",0.183333333333333,"KLB","0",4.85534727157143,1,0,"F"
"4833",5634,2010,2016,6,2472,159,"Dom",NA,NA,"0",4.21428620244736,NA,NA,NA
"4834",5634,2010,2017,7,2472,164,"Dom",0.216666666666667,"CBC","0",11.6117696285,2,1,"F"
"4835",5634,2010,2017,7,2472,164,"Dom",0.2,"CBC","0",11.6117696285,2,1,"FI"
"4836",5635,2010,2010,0,3378,104,"Sub",NA,NA,"0",3.43745237720491,NA,NA,NA
"4837",5635,2010,2011,1,3378,105,"Help",0.0833333333333333,"MH","0",9.22112790171429,1,2,"F"
"4838",5635,2010,2012,2,3378,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"4839",5635,2010,2013,3,3378,122,"Dom",0.166666666666667,"HE","0",3.25588827135714,1,0,"FL"
"4840",5635,2010,2014,4,3378,124,"Dom",0.1,"HE","0",6.32106875521429,1,1,"F"
"4841",5635,2010,2014,4,3378,124,"Dom",0.0833333333333333,"HE","0",6.32106875521429,1,1,"FI"
"4842",5635,2010,2014,4,3378,125,"Dom",0.1,"MB","0",4.45790002828571,1,2,"F"
"4843",5635,2010,2014,4,3378,125,"Dom",0.2,"MB","0",4.45790002828571,1,2,"F"
"4844",5635,2010,2015,5,3378,142,"Dom",NA,NA,"0",4.85534727125805,NA,NA,NA
"4845",5635,2010,2016,6,3378,159,"Dom",0.0833333333333333,"SRP","0",4.21428620221429,1,0,"FI"
"4846",5635,2010,2017,7,3378,164,"Dom",NA,NA,"0",11.6117696290016,NA,NA,NA
"4847",5635,2010,2018,8,3378,167,"Dom",0.0166666666666667,"CD","0",3.42862364764286,1,0,"FI"
"4848",5635,2010,2018,8,3378,167,"Dom",0.116666666666667,"CD","0",3.42862364764286,1,0,"F"
"4849",5635,2010,2019,9,3378,173,"Dom",NA,NA,"0",4.91754018114599,NA,NA,NA
"4850",5638,2011,2011,0,1759,105,"Sub",NA,NA,"1",9.22112790135102,NA,NA,NA
"4851",5638,2011,2012,1,1759,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4852",5638,2011,2013,2,1759,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4853",5638,2011,2014,3,1759,125,"Dom",0.0793650793650794,"MB","1",4.45790002828571,1,1,"FI"
"4854",5638,2011,2014,3,1759,125,"Dom",0.0333333333333333,"MB","1",4.45790002828571,1,1,"F"
"4855",5638,2011,2015,4,1759,139,"Dom",0.0333333333333333,"MB","1",3.03440265878571,1,0,"FI"
"4856",5638,2011,2016,5,1759,159,"Sub",NA,NA,"1",4.21428620244736,NA,NA,NA
"4857",5639,2011,2011,0,2853,105,"Sub",NA,NA,"1",9.22112790135102,NA,NA,NA
"4858",5639,2011,2012,1,2853,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"4859",5639,2011,2013,2,2853,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"4860",5639,2011,2014,3,2853,125,"Dom",0.166666666666667,"MB","1",4.45790002828571,1,0,"F"
"4861",5639,2011,2015,4,2853,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"4862",5639,2011,2016,5,2853,159,"Dom",0.0666666666666667,"SRP","1",4.21428620221429,1,1,"F"
"4863",5639,2011,2016,5,2853,159,"Dom",0.1,"SRP","1",4.21428620221429,1,1,"FI"
"4864",5639,2011,2017,6,2853,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"4865",5639,2011,2018,7,2853,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"4866",5639,2011,2019,8,2853,173,"Sub",NA,NA,"1",4.91754018114599,NA,NA,NA
