"","BirdID","birthyear","occasionyear","age_year","newlifespan","newFPID","newstat","BodyMass","RightTarsus","Observer","SexEstimate","CatchTime_mins","new_bug"
"6031",5237,2008,2012,4,1582,116,"Dom",16.2000007629395,26.3999996185303,"SAK","1",545,4.47840260407143
"6032",5240,2008,2009,1,1277,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"6033",5240,2008,2010,2,1277,104,"Dom",17.5,26.2999992370605,"MH","1",893,3.4374523775
"6034",5240,2008,2011,3,1277,105,"Dom",17.5,26.2000007629395,"MH","1",971,9.22112790171429
"6035",5242,2008,2009,1,1538,92,"Help",NA,NA,NA,"0",NA,4.55094243891926
"6036",5242,2008,2010,2,1538,104,"Help",NA,NA,NA,"0",NA,3.43745237720491
"6037",5242,2008,2011,3,1538,105,"Sub",15.6999998092651,NA,"MH","0",770,9.22112790171429
"6038",5242,2008,2011,3,1538,105,"Sub",13.6999998092651,24.5,"MH","0",815,9.22112790171429
"6039",5242,2008,2012,4,1538,116,"Help",NA,NA,NA,"0",NA,4.47840260394996
"6040",5248,2007,2008,1,450,87,"Help",15.5,26.2000007629395,"JC","1",631,2.59212595028571
"6041",5249,2007,2008,1,2643,87,"Sub",16.7000007629395,25,"JC","1",704,2.59212595028571
"6042",5249,2007,2009,2,2643,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"6043",5249,2007,2010,3,2643,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6044",5249,2007,2011,4,2643,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6045",5249,2007,2012,5,2643,116,"Dom",18,24.8999996185303,"SAK","1",977,4.47840260407143
"6046",5249,2007,2013,6,2643,122,"Dom",15,25.6000003814697,"MB","1",803,3.25588827135714
"6047",5249,2007,2014,7,2643,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6048",5254,2008,2009,1,1724,92,"Dom",16.7000007629395,25.7000007629395,"MH","1",1010,4.5509424385
"6049",5254,2008,2010,2,1724,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6050",5254,2008,2011,3,1724,105,"Dom",17.1000003814697,25.7999992370605,"MH","1",706,9.22112790171429
"6051",5254,2008,2012,4,1724,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6052",5254,2008,2013,5,1724,122,"Sub",NA,NA,NA,"1",NA,3.25588827134803
"6053",5256,2007,2008,1,645,87,"Dom",15.1999998092651,23.7000007629395,"JC",NA,579,2.59212595028571
"6054",5256,2007,2009,2,645,92,"Dom",NA,NA,NA,NA,NA,4.55094243891926
"6055",5260,2008,2009,1,324,92,"Sub",16.7999992370605,26.3999996185303,"HD","1",638,3.28909595685714
"6056",5262,2008,2009,1,880,92,"Sub",18,26.7000007629395,"JW","1",636,3.28909595685714
"6057",5262,2008,2010,2,880,104,"Dom",17.1000003814697,NA,"MH","1",1078,3.4374523775
"6058",5262,2008,2010,2,880,104,"Dom",17.2000007629395,27.2999992370605,"MH","1",925,3.4374523775
"6059",5265,2008,2009,1,640,92,"Sub",14.6000003814697,24.1000003814697,"MH","0",564,3.28909595685714
"6060",5265,2008,2010,2,640,104,"Sub",NA,NA,NA,"0",NA,3.43745237720491
"6061",5266,2007,2008,1,638,87,"Sub",16.1000003814697,26.7999992370605,"JC","1",670,2.59212595028571
"6062",5266,2007,2009,2,638,92,"Sub",NA,NA,NA,"1",NA,4.55094243891926
"6063",5267,2007,2008,1,2632,87,"Sub",14.5,24.5,"JC","0",789,2.59212595028571
"6064",5267,2007,2009,2,2632,92,"Dom",14.8999996185303,24.3999996185303,"LAB","0",853,4.5509424385
"6065",5267,2007,2010,3,2632,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"6066",5267,2007,2011,4,2632,105,"Dom",14.6999998092651,24.1000003814697,"SAK","0",1080,9.22112790171429
"6067",5267,2007,2012,5,2632,116,"Dom",15.6999998092651,24.1000003814697,"VS","0",980,4.47840260407143
"6068",5267,2007,2012,5,2632,116,"Dom",14.5,24.6000003814697,"SAK","0",1100,4.47840260407143
"6069",5267,2007,2013,6,2632,122,"Dom",14,24.3999996185303,"HE","0",904,3.25588827135714
"6070",5267,2007,2014,7,2632,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6071",5268,2007,2008,1,993,87,"Sub",13.8999996185303,24.2000007629395,"JC","0",578,2.59212595028571
"6072",5268,2007,2009,2,993,92,"Dom",14.5,24,"MH","0",733,3.28909595685714
"6073",5268,2007,2010,3,993,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"6074",5269,2008,2009,1,812,92,"Dom",15.1999998092651,25.2000007629395,"MH","1",563,4.5509424385
"6075",5269,2008,2010,2,812,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6076",5275,2008,2009,1,1823,92,"Sub",16.1000003814697,26.8999996185303,"MH","1",1026,3.28909595685714
"6077",5275,2008,2009,1,1823,92,"Sub",14.8999996185303,26.7999992370605,"JC","1",1100,3.28909595685714
"6078",5275,2008,2010,2,1823,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6079",5275,2008,2011,3,1823,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6080",5275,2008,2012,4,1823,116,"Dom",16.2999992370605,26.6000003814697,"SAK","1",590,4.47840260407143
"6081",5275,2008,2012,4,1823,116,"Dom",16.5,24.2000007629395,"SAK","1",978,4.47840260407143
"6082",5275,2008,2013,5,1823,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6083",5276,2008,2009,1,138,92,"Sub",16.1000003814697,25.3999996185303,"JC","1",1127,3.28909595685714
"6084",5277,2008,2009,1,2328,92,"Sub",14,23.2000007629395,"JW","0",761,3.28909595685714
"6085",5277,2008,2009,1,2328,92,"Sub",14.1000003814697,24,"MH","0",1035,4.5509424385
"6086",5277,2008,2010,2,2328,104,"Sub",14.1999998092651,23,"VI","0",489,2.94367555457143
"6087",5277,2008,2011,3,2328,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6088",5277,2008,2012,4,2328,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6089",5277,2008,2013,5,2328,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6090",5277,2008,2014,6,2328,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6091",5278,2008,2009,1,99,92,"Sub",14.5,23.3999996185303,"JW","0",715,3.28909595685714
"6092",5279,2008,2009,1,326,92,"Sub",14,24.8999996185303,"JW","0",695,3.28909595685714
"6093",5282,2008,2009,1,2340,92,"Sub",15.5,23.2000007629395,"JW","0",1111,3.28909595685714
"6094",5282,2008,2010,2,2340,104,"Help",NA,NA,NA,"0",NA,3.43745237720491
"6095",5282,2008,2011,3,2340,105,"Help",NA,NA,NA,"0",NA,9.22112790135102
"6096",5282,2008,2012,4,2340,116,"Sub",NA,NA,NA,"0",NA,4.47840260394996
"6097",5282,2008,2013,5,2340,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6098",5282,2008,2014,6,2340,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6099",5283,2009,2010,1,2597,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6100",5283,2009,2011,2,2597,105,"Dom",17.6000003814697,24.7000007629395,"SAK","1",680,9.22112790171429
"6101",5283,2009,2012,3,2597,116,"Dom",17.5,25,"VS","1",930,4.47840260407143
"6102",5283,2009,2012,3,2597,116,"Dom",16.3999996185303,25.7000007629395,"SAK","1",648,4.47840260407143
"6103",5283,2009,2013,4,2597,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6104",5283,2009,2014,5,2597,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6105",5283,2009,2015,6,2597,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"6106",5283,2009,2016,7,2597,159,"Sub",NA,NA,NA,"1",NA,4.21428620244736
"6107",5284,2008,2009,1,2307,92,"Sub",14.6000003814697,24.7999992370605,"MH","0",948,3.28909595685714
"6108",5284,2008,2010,2,2307,104,"Dom",14.1000003814697,24.3999996185303,"MH","0",1073,3.4374523775
"6109",5284,2008,2011,3,2307,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6110",5284,2008,2012,4,2307,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6111",5284,2008,2013,5,2307,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6112",5284,2008,2014,6,2307,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6113",5285,2008,2009,1,2662,92,"Sub",17.7999992370605,25.8999996185303,"MH","1",908,3.28909595685714
"6114",5285,2008,2009,1,2662,92,"Dom",16.7999992370605,26,"MH","1",913,4.5509424385
"6115",5285,2008,2010,2,2662,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6116",5285,2008,2011,3,2662,105,"Dom",17.7000007629395,26,"SAK","1",1000,9.22112790171429
"6117",5285,2008,2012,4,2662,116,"Dom",16.5,26.2000007629395,"SAK","1",668,4.47840260407143
"6118",5285,2008,2013,5,2662,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6119",5285,2008,2014,6,2662,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6120",5285,2008,2015,7,2662,142,"Sub",NA,NA,NA,"1",NA,4.85534727125805
"6121",5290,2008,2009,1,1958,92,"Sub",16.6000003814697,26.5,"MH","1",644,3.28909595685714
"6122",5290,2008,2010,2,1958,104,"Dom",16.2000007629395,26.3999996185303,"MH","1",960,3.4374523775
"6123",5290,2008,2011,3,1958,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6124",5290,2008,2012,4,1958,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6125",5290,2008,2013,5,1958,122,"Dom",15.5,NA,"SH","1",625,4.09578878607143
"6126",5291,2008,2009,1,3621,92,"Sub",16.8999996185303,26,"MH","1",713,3.28909595685714
"6127",5291,2008,2010,2,3621,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6128",5291,2008,2011,3,3621,105,"Dom",15.8999996185303,25.2999992370605,"MH","1",580,9.22112790171429
"6129",5291,2008,2011,3,3621,105,"Dom",16.7000007629395,26.5,"SAK","1",990,9.22112790171429
"6130",5291,2008,2012,4,3621,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6131",5291,2008,2013,5,3621,122,"Dom",16.5,26.1000003814697,"HE","1",668,4.09578878607143
"6132",5291,2008,2013,5,3621,122,"Dom",16.6000003814697,26.5,"SAK","1",604,3.25588827135714
"6133",5291,2008,2014,6,3621,125,"Dom",16.5,26.2000007629395,"KLB","1",965,4.45790002828571
"6134",5291,2008,2015,7,3621,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"6135",5291,2008,2016,8,3621,159,"Dom",15.5,26.2000007629395,"KLB","1",493,4.21428620221429
"6136",5291,2008,2017,9,3621,164,"Dom",16.7999992370605,26.7000007629395,"CD","1",919,11.6117696285
"6137",5291,2008,2018,10,3621,167,"Dom",NA,NA,NA,"1",NA,3.4286236474738
"6138",5292,2008,2009,1,4587,92,"Sub",16.3999996185303,25.3999996185303,"MH","1",660,3.28909595685714
"6139",5292,2008,2010,2,4587,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6140",5292,2008,2011,3,4587,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6141",5292,2008,2012,4,4587,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6142",5292,2008,2013,5,4587,122,"Dom",17,23.7999992370605,"LMG","1",782,3.25588827135714
"6143",5292,2008,2014,6,4587,125,"Dom",16.2000007629395,25.5,"SAK","1",603,4.45790002828571
"6144",5292,2008,2014,6,4587,125,"Dom",17.7000007629395,25.7000007629395,"SAK","1",650,4.45790002828571
"6145",5292,2008,2015,7,4587,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"6146",5292,2008,2016,8,4587,159,"Dom",NA,NA,NA,"1",NA,4.21428620244736
"6147",5292,2008,2017,9,4587,164,"Dom",17.5,24.7999992370605,"CBC","1",948,11.6117696285
"6148",5292,2008,2018,10,4587,167,"Dom",NA,NA,NA,"1",NA,3.4286236474738
"6149",5292,2008,2019,11,4587,173,"Dom",NA,NA,NA,"1",NA,4.91754018114599
"6150",5292,2008,2020,12,4587,174,"Dom",NA,NA,NA,"1",NA,2.58767040275742
"6151",5292,2008,2021,13,4587,176,"Sub",NA,NA,NA,"1",NA,4.46788579255577
"6152",5293,2008,2009,1,100,92,"Sub",14.8999996185303,24.7000007629395,"MH","0",744,3.28909595685714
"6153",5313,2009,2010,1,856,104,"Help",16.2999992370605,NA,"MH","0",940,3.4374523775
"6154",5313,2009,2010,1,856,104,"Help",15.6000003814697,24.7999992370605,"MH","0",1023,3.4374523775
"6155",5313,2009,2011,2,856,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6156",5317,2009,2010,1,500,104,"Dom",15.1000003814697,25.7999992370605,"MH","1",978,3.4374523775
"6157",5318,2008,2009,1,330,92,"Sub",14.1000003814697,24.1000003814697,"MH","0",1020,4.5509424385
"6158",5318,2008,2009,1,330,92,"Sub",13.8000001907349,24.5,"MH","0",686,4.5509424385
"6159",5320,2008,2009,1,1926,92,"Help",15.1000003814697,23.7000007629395,"MH","0",954,4.5509424385
"6160",5320,2008,2010,2,1926,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"6161",5320,2008,2011,3,1926,105,"Dom",14.6999998092651,23.7000007629395,"SAK","0",910,9.22112790171429
"6162",5320,2008,2012,4,1926,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6163",5320,2008,2013,5,1926,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"6164",5321,2009,2010,1,3841,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6165",5321,2009,2011,2,3841,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6166",5321,2009,2012,3,3841,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6167",5321,2009,2013,4,3841,122,"Dom",16.5,25.2000007629395,"MB","1",820,3.25588827135714
"6168",5321,2009,2014,5,3841,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6169",5321,2009,2015,6,3841,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"6170",5321,2009,2016,7,3841,159,"Dom",NA,NA,NA,"1",NA,4.21428620244736
"6171",5321,2009,2017,8,3841,164,"Dom",NA,NA,NA,"1",NA,11.6117696290016
"6172",5321,2009,2018,9,3841,167,"Dom",NA,NA,NA,"1",NA,3.4286236474738
"6173",5321,2009,2019,10,3841,173,"Dom",NA,NA,NA,"1",NA,4.91754018114599
"6174",5321,2009,2020,11,3841,174,"Sub",NA,NA,NA,"1",NA,2.58767040275742
"6175",5322,2008,2009,1,334,92,"Sub",15.8000001907349,26.2999992370605,"MH","1",968,4.5509424385
"6176",5323,2009,2010,1,1460,104,"Dom",16.1000003814697,23.8999996185303,"MH","0",987,3.4374523775
"6177",5323,2009,2011,2,1460,105,"Dom",14.1999998092651,24.2000007629395,"DJW","0",553,9.22112790171429
"6178",5323,2009,2012,3,1460,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6179",5323,2009,2013,4,1460,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"6180",5324,2009,2010,1,1460,104,"Dom",16,24.7999992370605,"JW","0",1028,2.94367555457143
"6181",5324,2009,2011,2,1460,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6182",5324,2009,2012,3,1460,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6183",5324,2009,2013,4,1460,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"6184",5325,2009,2010,1,382,104,"Sub",14,25.8999996185303,"JW","1",990,2.94367555457143
"6185",5326,2009,2010,1,556,104,"Sub",13,24.2000007629395,"VI","0",795,2.94367555457143
"6186",5326,2009,2010,1,556,104,"Sub",14.1999998092651,24.1000003814697,"MH","0",734,3.4374523775
"6187",5326,2009,2011,2,556,105,"Sub",NA,NA,NA,"0",NA,9.22112790135102
"6188",5333,2009,2010,1,1965,104,"Dom",16.7999992370605,26.3999996185303,"MH","1",1020,3.4374523775
"6189",5333,2009,2011,2,1965,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6190",5333,2009,2012,3,1965,116,"Dom",15.5,26.6000003814697,"LJR","1",692,NA
"6191",5333,2009,2013,4,1965,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6192",5333,2009,2014,5,1965,125,"Dom",17.3999996185303,26.2999992370605,"KLB","1",645,4.45790002828571
"6193",5334,2009,2010,1,1653,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6194",5334,2009,2011,2,1653,105,"Dom",17.8999996185303,26.1000003814697,"SAK","1",570,9.22112790171429
"6195",5334,2009,2011,2,1653,105,"Dom",17.5,26.8999996185303,"MH","1",1025,9.22112790171429
"6196",5334,2009,2012,3,1653,116,"Dom",16,26.5,"DLG","1",688,4.47840260407143
"6197",5334,2009,2013,4,1653,122,"Dom",19,24.6000003814697,"LMG","1",641,3.25588827135714
"6198",5334,2009,2014,5,1653,125,"Sub",NA,NA,NA,"1",NA,4.45790002850407
"6199",5335,2008,2009,1,1051,92,"Sub",16.1000003814697,27.1000003814697,"MH","1",994,4.5509424385
"6200",5335,2008,2010,2,1051,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6201",5335,2008,2011,3,1051,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6202",5336,2009,2010,1,493,104,"Dom",14.8999996185303,24.6000003814697,"MH","0",943,3.4374523775
"6203",5337,2009,2010,1,3052,104,"Help",NA,NA,NA,"0",NA,3.43745237720491
"6204",5337,2009,2011,2,3052,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6205",5337,2009,2012,3,3052,116,"Dom",14.1999998092651,24,"SAK","0",624,4.47840260407143
"6206",5337,2009,2013,4,3052,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6207",5337,2009,2014,5,3052,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6208",5337,2009,2015,6,3052,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"6209",5337,2009,2016,7,3052,159,"Help",NA,NA,NA,"0",NA,4.21428620244736
"6210",5337,2009,2017,8,3052,164,"Help",NA,NA,NA,"0",NA,11.6117696290016
"6211",5338,2009,2010,1,1630,104,"Sub",15.5,25.2000007629395,"JW","1",675,2.94367555457143
"6212",5338,2009,2011,2,1630,105,"Dom",15.5,26.1000003814697,"DJW","1",616,9.22112790171429
"6213",5338,2009,2012,3,1630,116,"Dom",15.1999998092651,25.2999992370605,"DLG","1",667,4.47840260407143
"6214",5338,2009,2013,4,1630,122,"Dom",15.5,25.3999996185303,"HD","1",600,3.25588827135714
"6215",5339,2009,2010,1,1220,104,"Sub",13.8000001907349,23.2999992370605,"DR","0",506,3.4374523775
"6216",5339,2009,2011,2,1220,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6217",5339,2009,2012,3,1220,116,"Sub",NA,NA,NA,"0",NA,4.47840260394996
"6218",5341,2008,2009,1,1747,92,"Sub",15.1000003814697,25,"MH","0",820,4.5509424385
"6219",5341,2008,2010,2,1747,104,"Sub",NA,NA,NA,"0",NA,3.43745237720491
"6220",5341,2008,2011,3,1747,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6221",5341,2008,2012,4,1747,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6222",5341,2008,2013,5,1747,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"6223",5343,2009,2010,1,400,104,"Sub",15.6000003814697,25.6000003814697,"MH","1",1018,3.4374523775
"6224",5447,2009,2010,1,1974,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"6225",5447,2009,2011,2,1974,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6226",5447,2009,2012,3,1974,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6227",5447,2009,2013,4,1974,122,"Dom",15,25.1000003814697,"LMG","1",983,3.25588827135714
"6228",5447,2009,2014,5,1974,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6229",5450,2009,2010,1,2106,104,"Dom",15.8000001907349,24.7000007629395,"MH","0",919,3.4374523775
"6230",5450,2009,2011,2,2106,105,"Dom",15.1999998092651,24.7000007629395,"DJW","0",911,9.22112790171429
"6231",5450,2009,2012,3,2106,116,"Dom",14.3000001907349,24.7000007629395,"SAK","0",645,4.47840260407143
"6232",5450,2009,2013,4,2106,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6233",5450,2009,2014,5,2106,125,"Dom",15.5,25,"MB","0",1010,4.45790002828571
"6234",5450,2009,2015,6,2106,142,"Sub",NA,NA,NA,"0",NA,4.85534727125805
"6235",5452,2009,2010,1,3926,104,"Sub",NA,NA,NA,"0",NA,3.43745237720491
"6236",5452,2009,2011,2,3926,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6237",5452,2009,2012,3,3926,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6238",5452,2009,2013,4,3926,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6239",5452,2009,2014,5,3926,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"6240",5452,2009,2015,6,3926,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"6241",5452,2009,2016,7,3926,159,"Dom",14.6000003814697,24.3999996185303,"KLB","0",460,4.21428620221429
"6242",5452,2009,2017,8,3926,164,"Dom",NA,NA,NA,"0",NA,11.6117696290016
"6243",5452,2009,2018,9,3926,167,"Dom",NA,NA,NA,"0",NA,3.4286236474738
"6244",5452,2009,2019,10,3926,173,"Dom",NA,NA,NA,"0",NA,4.91754018114599
"6245",5452,2009,2020,11,3926,174,"Dom",NA,NA,NA,"0",NA,2.58767040275742
"6246",5453,2009,2010,1,2246,104,"Sub",16.2999992370605,25.6000003814697,"MH","1",950,3.4374523775
"6247",5453,2009,2011,2,2246,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6248",5453,2009,2012,3,2246,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6249",5453,2009,2013,4,2246,122,"Dom",15.5,25.2999992370605,"HE","1",594,3.25588827135714
"6250",5453,2009,2014,5,2246,125,"Dom",14.3999996185303,25.8999996185303,"KLB","1",487,4.45790002828571
"6251",5453,2009,2014,5,2246,125,"Dom",15.8000001907349,25.6000003814697,"SAK","1",730,4.45790002828571
"6252",5453,2009,2015,6,2246,142,"Sub",NA,NA,NA,"1",NA,4.85534727125805
"6253",5456,2009,2010,1,3497,104,"Dom",18.5,25.2000007629395,"MH","1",957,3.4374523775
"6254",5456,2009,2011,2,3497,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6255",5456,2009,2012,3,3497,116,"Dom",17,25,"SAK","1",586,4.47840260407143
"6256",5456,2009,2013,4,3497,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6257",5456,2009,2014,5,3497,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6258",5456,2009,2015,6,3497,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"6259",5456,2009,2016,7,3497,159,"Dom",NA,NA,NA,"1",NA,4.21428620244736
"6260",5456,2009,2017,8,3497,164,"Dom",NA,NA,NA,"1",NA,11.6117696290016
"6261",5456,2009,2018,9,3497,167,"Dom",NA,NA,NA,"1",NA,3.4286236474738
"6262",5456,2009,2019,10,3497,173,"Sub",NA,NA,NA,"1",NA,4.91754018114599
"6263",5459,2009,2010,1,210,104,"Sub",13.5,23.3999996185303,"JW","0",611,2.94367555457143
"6264",5462,2009,2010,1,2022,104,"Sub",16.6000003814697,26.2999992370605,"MH","1",954,3.4374523775
"6265",5462,2009,2011,2,2022,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6266",5462,2009,2012,3,2022,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6267",5462,2009,2013,4,2022,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6268",5462,2009,2014,5,2022,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"6269",5462,2009,2015,6,2022,142,"Sub",NA,NA,NA,"1",NA,4.85534727125805
"6270",5465,2009,2010,1,3312,104,"Sub",NA,NA,NA,"0",NA,3.43745237720491
"6271",5465,2009,2011,2,3312,105,"Dom",15.5,24.6000003814697,"DJW","0",936,9.22112790171429
"6272",5465,2009,2012,3,3312,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6273",5465,2009,2013,4,3312,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"6274",5465,2009,2014,5,3312,125,"Sub",NA,NA,NA,"0",NA,4.45790002850407
"6275",5465,2009,2015,6,3312,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"6276",5465,2009,2016,7,3312,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"6277",5465,2009,2017,8,3312,164,"Dom",NA,NA,NA,"0",NA,11.6117696290016
"6278",5465,2009,2018,9,3312,167,"Dom",NA,NA,NA,"0",NA,3.4286236474738
"6279",5497,2009,2010,1,705,104,"Sub",14.1999998092651,26,"VI","1",926,2.94367555457143
"6280",5497,2009,2010,1,705,104,"Dom",16.7000007629395,NA,"MH","1",930,3.4374523775
"6281",5497,2009,2010,1,705,104,"Dom",16.6000003814697,25.6000003814697,"MH","1",1000,3.4374523775
"6282",5497,2009,2011,2,705,105,"Dom",15.1000003814697,25.3999996185303,"SAK","1",570,9.22112790171429
"6283",5498,2009,2010,1,1964,104,"Sub",14,24.8999996185303,"JW","1",705,2.94367555457143
"6284",5498,2009,2011,2,1964,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6285",5498,2009,2012,3,1964,116,"Dom",15.3999996185303,25.1000003814697,"SAK","1",560,4.47840260407143
"6286",5498,2009,2013,4,1964,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6287",5498,2009,2014,5,1964,125,"Dom",15.1000003814697,25.5,"HE","1",735,4.45790002828571
"6288",5507,2009,2010,1,300,104,"Sub",16.2000007629395,27,"MH","1",875,3.4374523775
"6289",5508,2009,2010,1,1570,104,"Dom",16.8999996185303,27.2999992370605,"MH","1",929,3.4374523775
"6290",5508,2009,2011,2,1570,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"6291",5508,2009,2012,3,1570,116,"Dom",17,27.3999996185303,"HE","1",622,NA
"6292",5508,2009,2012,3,1570,116,"Dom",17.2999992370605,27.2000007629395,"DLG","1",718,4.47840260407143
"6293",5508,2009,2013,4,1570,122,"Dom",18,25.1000003814697,"LMG","1",610,3.25588827135714
"6294",5509,2010,2011,1,1296,105,"Dom",16.6000003814697,26.7999992370605,"MH","1",1006,9.22112790171429
"6295",5509,2010,2012,2,1296,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"6296",5509,2010,2013,3,1296,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"6297",5509,2010,2014,4,1296,125,"Sub",NA,NA,NA,"1",NA,4.45790002850407
"6298",5510,2009,2010,1,692,104,"Help",17,NA,"MH","1",834,3.4374523775
"6299",5510,2009,2010,1,692,104,"Help",15.8999996185303,25.7000007629395,"MH","1",994,3.4374523775
"6300",5510,2009,2011,2,692,105,"Sub",16.1000003814697,26.2000007629395,"MH","1",915,9.22112790171429
"6301",5511,2010,2011,1,2723,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"6302",5511,2010,2012,2,2723,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"6303",5511,2010,2013,3,2723,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"6304",5511,2010,2014,4,2723,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
